CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,SMPLOCCD,MEASYEAR,CONDID,DUFFDEP,LITTDEP,FUELDEP,CREATED_DATE,MODIFIED_DATE,DLF_SAMPLE_METHOD,DUFF_METHOD,DUFF_NONSAMPLE_REASN_CD,LITTER_METHOD,LITTER_NONSAMPLE_REASN_CD,FUELBED_METHOD,FUELBED_NONSAMPLE_REASN_CD,DL_STATUS_CD
226241651010661,145007883010661,2009,54,39,649,270,4,2,2009,1,0.4,1.1,0.3,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225074268010661,145007811010661,2009,54,39,1369,30,1,2,2009,1,0.0,0.4,0.1,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225074271010661,145007811010661,2009,54,39,1369,30,2,2,2009,1,0.0,1.1,0.1,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225074274010661,145007811010661,2009,54,39,1369,30,3,2,2009,1,,,,2010-08-17 07:49:41,2014-05-14 15:56:51,2,0,,0,,0,,
225074277010661,145007811010661,2009,54,39,1369,30,4,2,2009,1,0.1,0.2,0.2,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225074269010661,145007811010661,2009,54,39,1369,150,1,2,2009,1,0.0,0.1,0.1,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225074272010661,145007811010661,2009,54,39,1369,150,2,2,2009,1,0.0,0.3,1.1,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225074275010661,145007811010661,2009,54,39,1369,150,3,2,2009,1,0.0,0.4,0.1,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225074278010661,145007811010661,2009,54,39,1369,150,4,2,2009,1,0.4,2.2,0.4,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225074270010661,145007811010661,2009,54,39,1369,270,1,2,2009,1,,,,2010-08-17 07:49:41,2014-05-14 15:56:51,2,0,,0,,0,,
225074273010661,145007811010661,2009,54,39,1369,270,2,2,2009,1,0.3,0.4,0.1,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225074276010661,145007811010661,2009,54,39,1369,270,3,2,2009,1,,,,2010-08-17 07:49:41,2014-05-14 15:56:51,2,0,,0,,0,,
225074279010661,145007811010661,2009,54,39,1369,270,4,2,2009,1,0.1,2.2,0.2,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225075588010661,145007927010661,2009,54,45,534,30,1,2,2009,1,0.2,2.5,1.4,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225075591010661,145007927010661,2009,54,45,534,30,2,2,2009,1,,,3.4,2010-08-17 07:49:41,2014-05-14 15:56:51,2,0,,0,,1,,
225075594010661,145007927010661,2009,54,45,534,30,3,2,2009,1,0.0,1.3,0.1,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225075597010661,145007927010661,2009,54,45,534,30,4,2,2009,1,0.0,0.1,0.1,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225075589010661,145007927010661,2009,54,45,534,150,1,2,2009,1,0.9,1.1,0.1,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225075592010661,145007927010661,2009,54,45,534,150,2,2,2009,1,0.0,0.1,0.1,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225075595010661,145007927010661,2009,54,45,534,150,3,2,2009,1,0.1,0.4,0.4,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225075598010661,145007927010661,2009,54,45,534,150,4,2,2009,1,0.6,1.3,0.3,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225075590010661,145007927010661,2009,54,45,534,270,1,2,2009,1,0.6,0.9,0.1,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225075593010661,145007927010661,2009,54,45,534,270,2,2,2009,1,0.5,0.7,0.9,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225075596010661,145007927010661,2009,54,45,534,270,3,2,2009,1,0.0,0.1,0.2,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225075599010661,145007927010661,2009,54,45,534,270,4,2,2009,1,0.0,0.1,0.1,2010-08-17 07:49:41,2014-05-14 15:56:51,2,1,,1,,1,,
225076484010661,145007747010661,2009,54,47,437,30,1,2,2009,1,0.3,0.3,0.1,2010-08-17 07:49:42,2014-05-14 15:56:51,2,1,,1,,1,,
225076487010661,145007747010661,2009,54,47,437,30,2,2,2009,1,2.8,1.7,0.6,2010-08-17 07:49:42,2014-05-14 15:56:51,2,1,,1,,1,,
225076490010661,145007747010661,2009,54,47,437,30,3,2,2009,1,0.4,1.1,0.3,2010-08-17 07:49:42,2014-05-14 15:56:51,2,1,,1,,1,,
225076493010661,145007747010661,2009,54,47,437,30,4,2,2009,1,,,0.4,2010-08-17 07:49:42,2014-05-14 15:56:51,2,0,,0,,1,,
225076485010661,145007747010661,2009,54,47,437,150,1,2,2009,1,0.3,0.9,0.2,2010-08-17 07:49:42,2014-05-14 15:56:51,2,1,,1,,1,,
225076488010661,145007747010661,2009,54,47,437,150,2,2,2009,1,0.4,1.1,0.1,2010-08-17 07:49:42,2014-05-14 15:56:51,2,1,,1,,1,,
225076491010661,145007747010661,2009,54,47,437,150,3,2,2009,1,1.0,2.1,0.5,2010-08-17 07:49:42,2014-05-14 15:56:51,2,1,,1,,1,,
225076494010661,145007747010661,2009,54,47,437,150,4,2,2009,1,0.9,0.7,0.3,2010-08-17 07:49:42,2014-05-14 15:56:51,2,1,,1,,1,,
225076486010661,145007747010661,2009,54,47,437,270,1,2,2009,1,0.4,2.7,0.5,2010-08-17 07:49:42,2014-05-14 15:56:51,2,1,,1,,1,,
225076489010661,145007747010661,2009,54,47,437,270,2,2,2009,1,0.9,1.4,0.2,2010-08-17 07:49:42,2014-05-14 15:56:51,2,1,,1,,1,,
225076492010661,145007747010661,2009,54,47,437,270,3,2,2009,1,0.1,1.2,0.2,2010-08-17 07:49:42,2014-05-14 15:56:51,2,1,,1,,1,,
225076495010661,145007747010661,2009,54,47,437,270,4,2,2009,1,0.1,0.3,0.1,2010-08-17 07:49:42,2014-05-14 15:56:51,2,1,,1,,1,,
225076769010661,145007619010661,2009,54,55,961,30,1,2,2009,1,0.2,2.3,0.2,2010-08-17 07:49:42,2014-05-14 15:56:51,2,1,,1,,1,,
225076772010661,145007619010661,2009,54,55,961,30,2,2,2009,1,0.6,2.1,0.3,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225076775010661,145007619010661,2009,54,55,961,30,3,2,2009,1,0.1,1.2,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225076778010661,145007619010661,2009,54,55,961,30,4,2,2009,1,0.2,1.3,1.8,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225076770010661,145007619010661,2009,54,55,961,150,1,2,2009,1,0.0,0.0,0.6,2010-08-17 07:49:42,2014-05-14 15:56:51,2,1,,1,,1,,
225076773010661,145007619010661,2009,54,55,961,150,2,2,2009,1,0.2,2.4,7.5,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225076776010661,145007619010661,2009,54,55,961,150,3,2,2009,1,0.0,0.0,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225076779010661,145007619010661,2009,54,55,961,150,4,2,2009,1,0.2,1.1,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225076771010661,145007619010661,2009,54,55,961,270,1,2,2009,1,0.0,0.1,0.1,2010-08-17 07:49:42,2014-05-14 15:56:51,2,1,,1,,1,,
225076774010661,145007619010661,2009,54,55,961,270,2,2,2009,1,0.1,0.2,0.5,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225076777010661,145007619010661,2009,54,55,961,270,3,2,2009,1,0.1,0.9,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225076780010661,145007619010661,2009,54,55,961,270,4,2,2009,1,0.0,1.1,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225077462010661,145007503010661,2009,54,55,2278,30,1,2,2009,1,0.3,1.2,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225077465010661,145007503010661,2009,54,55,2278,30,2,2,2009,1,0.0,0.0,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225077468010661,145007503010661,2009,54,55,2278,30,3,2,2009,1,0.1,0.4,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225077471010661,145007503010661,2009,54,55,2278,30,4,2,2009,1,0.0,0.0,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225077463010661,145007503010661,2009,54,55,2278,150,1,2,2009,1,0.1,0.1,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225077466010661,145007503010661,2009,54,55,2278,150,2,2,2009,1,0.0,0.6,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225077469010661,145007503010661,2009,54,55,2278,150,3,2,2009,1,0.0,0.1,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225077472010661,145007503010661,2009,54,55,2278,150,4,2,2009,1,0.0,0.1,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225077464010661,145007503010661,2009,54,55,2278,270,1,2,2009,1,0.0,0.1,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225077467010661,145007503010661,2009,54,55,2278,270,2,2,2009,1,0.0,0.0,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225077470010661,145007503010661,2009,54,55,2278,270,3,2,2009,1,0.1,1.3,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225077473010661,145007503010661,2009,54,55,2278,270,4,2,2009,1,0.0,0.1,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225078366010661,145008093010661,2009,54,59,257,30,1,2,2009,1,0.5,0.8,1.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225078369010661,145008093010661,2009,54,59,257,30,2,2,2009,1,0.0,0.6,1.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225078372010661,145008093010661,2009,54,59,257,30,3,2,2009,1,0.9,1.6,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225078375010661,145008093010661,2009,54,59,257,30,4,2,2009,2,0.1,2.2,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225078367010661,145008093010661,2009,54,59,257,150,1,2,2009,1,2.7,1.9,0.9,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225078370010661,145008093010661,2009,54,59,257,150,2,2,2009,1,1.4,2.3,0.6,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225078373010661,145008093010661,2009,54,59,257,150,3,2,2009,1,0.7,2.1,0.4,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225078376010661,145008093010661,2009,54,59,257,150,4,2,2009,2,0.5,0.6,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225078368010661,145008093010661,2009,54,59,257,270,1,2,2009,1,0.4,3.6,0.3,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225078371010661,145008093010661,2009,54,59,257,270,2,2,2009,1,0.3,0.7,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225078374010661,145008093010661,2009,54,59,257,270,3,2,2009,1,0.8,2.1,1.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225078377010661,145008093010661,2009,54,59,257,270,4,2,2009,2,0.7,0.8,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225088366010661,145007449010661,2009,54,61,2189,30,1,2,2009,1,0.3,0.6,0.3,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225088369010661,145007449010661,2009,54,61,2189,30,2,2,2009,1,1.1,0.3,0.4,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225088372010661,145007449010661,2009,54,61,2189,30,3,2,2009,1,0.9,0.4,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225088375010661,145007449010661,2009,54,61,2189,30,4,2,2009,1,0.3,1.1,1.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225088367010661,145007449010661,2009,54,61,2189,150,1,2,2009,1,0.3,0.4,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225088370010661,145007449010661,2009,54,61,2189,150,2,2,2009,1,2.4,0.3,2.3,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225088373010661,145007449010661,2009,54,61,2189,150,3,2,2009,1,0.1,0.3,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225088376010661,145007449010661,2009,54,61,2189,150,4,2,2009,1,0.1,0.8,0.6,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225088368010661,145007449010661,2009,54,61,2189,270,1,2,2009,1,0.1,0.6,2.5,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225088371010661,145007449010661,2009,54,61,2189,270,2,2,2009,1,,,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,0,,0,,1,,
225088374010661,145007449010661,2009,54,61,2189,270,3,2,2009,1,,,,2010-08-17 07:49:42,2014-05-14 15:56:48,2,0,,0,,0,,
225088377010661,145007449010661,2009,54,61,2189,270,4,2,2009,1,4.1,4.9,1.9,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
226241074010661,145007171010661,2009,54,65,623,30,1,2,2009,1,1.1,0.8,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
226241076010661,145007171010661,2009,54,65,623,30,2,2,2009,1,0.0,0.1,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
226241079010661,145007171010661,2009,54,65,623,30,3,2,2009,3,0.1,0.2,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
226241082010661,145007171010661,2009,54,65,623,30,4,2,2009,1,0.1,1.9,0.4,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
42802406020004,145007171010661,2009,54,65,623,150,1,2,2009,2,,,,2012-06-06 07:13:27,2014-05-14 15:57:41,2,0,,0,,0,,
226241077010661,145007171010661,2009,54,65,623,150,2,2,2009,1,0.1,0.3,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
226241080010661,145007171010661,2009,54,65,623,150,3,2,2009,3,0.9,0.8,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
226241083010661,145007171010661,2009,54,65,623,150,4,2,2009,1,0.4,0.9,0.3,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
226241075010661,145007171010661,2009,54,65,623,270,1,2,2009,1,0.6,0.7,0.3,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
226241078010661,145007171010661,2009,54,65,623,270,2,2,2009,1,0.0,0.1,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
226241081010661,145007171010661,2009,54,65,623,270,3,2,2009,3,0.1,0.0,0.0,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
226241084010661,145007171010661,2009,54,65,623,270,4,2,2009,1,0.0,0.1,0.5,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225079909010661,145007703010661,2009,54,67,2152,30,1,2,2009,1,,,,2010-08-17 07:49:42,2014-05-14 15:56:48,2,0,,0,,0,,
225079912010661,145007703010661,2009,54,67,2152,30,2,2,2009,1,,,,2010-08-17 07:49:42,2014-05-14 15:56:48,2,0,,0,,0,,
225079915010661,145007703010661,2009,54,67,2152,30,3,2,2009,2,0.0,0.1,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225079918010661,145007703010661,2009,54,67,2152,30,4,2,2009,1,0.1,1.1,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225079910010661,145007703010661,2009,54,67,2152,150,1,2,2009,1,0.0,0.3,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225079913010661,145007703010661,2009,54,67,2152,150,2,2,2009,1,,,1.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,0,,0,,1,,
225079916010661,145007703010661,2009,54,67,2152,150,3,2,2009,2,0.0,0.0,0.0,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225079919010661,145007703010661,2009,54,67,2152,150,4,2,2009,1,0.7,0.1,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225079911010661,145007703010661,2009,54,67,2152,270,1,2,2009,1,0.0,0.2,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225079914010661,145007703010661,2009,54,67,2152,270,2,2,2009,1,0.0,0.1,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225079917010661,145007703010661,2009,54,67,2152,270,3,2,2009,2,0.0,0.1,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225079920010661,145007703010661,2009,54,67,2152,270,4,2,2009,1,0.3,1.1,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225060242010661,145007335010661,2009,54,75,1492,30,1,2,2009,1,0.4,0.4,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225060245010661,145007335010661,2009,54,75,1492,30,2,2,2009,1,0.3,0.7,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225060248010661,145007335010661,2009,54,75,1492,30,3,2,2009,1,3.3,0.2,0.3,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225060251010661,145007335010661,2009,54,75,1492,30,4,2,2009,1,0.3,0.3,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225060243010661,145007335010661,2009,54,75,1492,150,1,2,2009,1,0.2,0.6,0.4,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225060246010661,145007335010661,2009,54,75,1492,150,2,2,2009,1,0.1,0.3,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225060249010661,145007335010661,2009,54,75,1492,150,3,2,2009,1,0.3,0.1,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225060252010661,145007335010661,2009,54,75,1492,150,4,2,2009,1,0.1,0.3,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225060244010661,145007335010661,2009,54,75,1492,270,1,2,2009,1,0.1,0.4,0.3,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225060247010661,145007335010661,2009,54,75,1492,270,2,2,2009,1,0.1,0.3,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225060250010661,145007335010661,2009,54,75,1492,270,3,2,2009,1,0.3,0.3,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225060253010661,145007335010661,2009,54,75,1492,270,4,2,2009,1,0.1,0.2,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225061637010661,145008043010661,2009,54,77,1290,30,1,2,2009,1,0.0,1.3,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225061640010661,145008043010661,2009,54,77,1290,30,2,2,2009,1,0.9,0.2,0.3,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225061643010661,145008043010661,2009,54,77,1290,30,3,2,2009,1,0.6,0.1,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225061646010661,145008043010661,2009,54,77,1290,30,4,2,2009,1,0.6,0.2,1.6,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225061638010661,145008043010661,2009,54,77,1290,150,1,2,2009,1,0.4,0.2,0.3,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225061641010661,145008043010661,2009,54,77,1290,150,2,2,2009,1,0.2,0.3,1.3,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225061644010661,145008043010661,2009,54,77,1290,150,3,2,2009,1,0.2,0.5,1.4,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225061647010661,145008043010661,2009,54,77,1290,150,4,2,2009,1,0.1,0.1,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225061639010661,145008043010661,2009,54,77,1290,270,1,2,2009,1,0.1,0.1,3.6,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225061642010661,145008043010661,2009,54,77,1290,270,2,2,2009,1,0.4,0.7,0.6,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225061645010661,145008043010661,2009,54,77,1290,270,3,2,2009,1,0.3,0.2,12.9,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225061648010661,145008043010661,2009,54,77,1290,270,4,2,2009,1,,,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,0,,0,,1,,
225080977010661,145007725010661,2009,54,81,1027,30,1,2,2009,1,0.0,0.0,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225080980010661,145007725010661,2009,54,81,1027,30,2,2,2009,1,0.6,0.3,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225080983010661,145007725010661,2009,54,81,1027,30,3,2,2009,1,0.0,0.1,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225080986010661,145007725010661,2009,54,81,1027,30,4,2,2009,1,0.6,1.1,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225080978010661,145007725010661,2009,54,81,1027,150,1,2,2009,1,0.4,0.9,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225080981010661,145007725010661,2009,54,81,1027,150,2,2,2009,1,0.2,0.5,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225080984010661,145007725010661,2009,54,81,1027,150,3,2,2009,1,0.3,0.3,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225080987010661,145007725010661,2009,54,81,1027,150,4,2,2009,1,0.1,0.2,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225080979010661,145007725010661,2009,54,81,1027,270,1,2,2009,1,0.3,0.4,0.3,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225080982010661,145007725010661,2009,54,81,1027,270,2,2,2009,1,0.4,0.7,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225080985010661,145007725010661,2009,54,81,1027,270,3,2,2009,1,0.0,0.2,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225080988010661,145007725010661,2009,54,81,1027,270,4,2,2009,1,0.0,0.5,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225063954010661,145007315010661,2009,54,83,1402,30,1,2,2009,1,0.0,0.1,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225063957010661,145007315010661,2009,54,83,1402,30,2,2,2009,1,0.9,0.2,0.9,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225063960010661,145007315010661,2009,54,83,1402,30,3,2,2009,1,0.1,0.6,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225063963010661,145007315010661,2009,54,83,1402,30,4,2,2009,1,0.1,0.5,0.5,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225063955010661,145007315010661,2009,54,83,1402,150,1,2,2009,1,0.7,1.3,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225063958010661,145007315010661,2009,54,83,1402,150,2,2,2009,1,0.4,0.6,0.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225063961010661,145007315010661,2009,54,83,1402,150,3,2,2009,1,0.8,0.5,0.3,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225063964010661,145007315010661,2009,54,83,1402,150,4,2,2009,1,0.1,0.8,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225063956010661,145007315010661,2009,54,83,1402,270,1,2,2009,1,,,1.1,2010-08-17 07:49:42,2014-05-14 15:56:48,2,0,,0,,1,,
225063959010661,145007315010661,2009,54,83,1402,270,2,2,2009,1,0.4,0.3,0.6,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225063962010661,145007315010661,2009,54,83,1402,270,3,2,2009,1,0.4,0.4,0.4,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
225063965010661,145007315010661,2009,54,83,1402,270,4,2,2009,1,0.2,0.2,0.2,2010-08-17 07:49:42,2014-05-14 15:56:48,2,1,,1,,1,,
233285550010661,145007475010661,2009,54,97,2114,30,1,2,2009,1,0.5,1.0,0.1,2010-08-18 07:10:04,2014-05-14 15:56:49,2,1,,1,,1,,
233285553010661,145007475010661,2009,54,97,2114,30,2,2,2009,1,0.2,1.0,0.1,2010-08-18 07:10:04,2014-05-14 15:56:49,2,1,,1,,1,,
42802359020004,145007475010661,2009,54,97,2114,30,3,2,2009,2,,,,2012-06-06 07:13:27,2014-05-14 15:57:41,2,0,,0,,0,,
233285556010661,145007475010661,2009,54,97,2114,30,4,2,2009,1,1.5,3.0,0.3,2010-08-18 07:10:04,2014-05-14 15:56:49,2,1,,1,,1,,
233285551010661,145007475010661,2009,54,97,2114,150,1,2,2009,1,0.7,2.0,0.2,2010-08-18 07:10:04,2014-05-14 15:56:49,2,1,,1,,1,,
233285554010661,145007475010661,2009,54,97,2114,150,2,2,2009,1,1.8,2.0,0.2,2010-08-18 07:10:04,2014-05-14 15:56:49,2,1,,1,,1,,
42802360020004,145007475010661,2009,54,97,2114,150,3,2,2009,2,,,,2012-06-06 07:13:27,2014-05-14 15:57:41,2,0,,0,,0,,
233285557010661,145007475010661,2009,54,97,2114,150,4,2,2009,1,0.5,0.2,1.9,2010-08-18 07:10:04,2014-05-14 15:56:49,2,1,,1,,1,,
233285552010661,145007475010661,2009,54,97,2114,270,1,2,2009,1,1.0,2.5,0.2,2010-08-18 07:10:04,2014-05-14 15:56:49,2,1,,1,,1,,
42802361020004,145007475010661,2009,54,97,2114,270,2,2,2009,2,,,,2012-06-06 07:13:27,2014-05-14 15:57:41,2,0,,0,,0,,
233285555010661,145007475010661,2009,54,97,2114,270,3,2,2009,1,0.3,2.3,2.0,2010-08-18 07:10:04,2014-05-14 15:56:49,2,1,,1,,1,,
