CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,COND_STATUS_CD,COND_NONSAMPLE_REASN_CD,RESERVCD,OWNCD,OWNGRPCD,ADFORCD,FORTYPCD,FLDTYPCD,MAPDEN,STDAGE,STDSZCD,FLDSZCD,SITECLCD,SICOND,SIBASE,SISP,STDORGCD,STDORGSP,PROP_BASIS,CONDPROP_UNADJ,MICRPROP_UNADJ,SUBPPROP_UNADJ,MACRPROP_UNADJ,SLOPE,ASPECT,PHYSCLCD,GSSTKCD,ALSTKCD,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,TRTCD1,TRTYR1,TRTCD2,TRTYR2,TRTCD3,TRTYR3,PRESNFCD,BALIVE,FLDAGE,ALSTK,GSSTK,FORTYPCDCALC,HABTYPCD1,HABTYPCD1_PUB_CD,HABTYPCD1_DESCR_PUB_CD,HABTYPCD2,HABTYPCD2_PUB_CD,HABTYPCD2_DESCR_PUB_CD,MIXEDCONFCD,VOL_LOC_GRP,SITECLCDEST,SITETREE_TREE,SITECL_METHOD,CARBON_DOWN_DEAD,CARBON_LITTER,CARBON_SOIL_ORG,CARBON_UNDERSTORY_AG,CARBON_UNDERSTORY_BG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,SOIL_ROOTING_DEPTH_PNW,GROUND_LAND_CLASS_PNW,PLANT_STOCKABILITY_FACTOR_PNW,STND_COND_CD_PNWRS,STND_STRUC_CD_PNWRS,STUMP_CD_PNWRS,FIRE_SRS,GRAZING_SRS,HARVEST_TYPE1_SRS,HARVEST_TYPE2_SRS,HARVEST_TYPE3_SRS,LAND_USE_SRS,OPERABILITY_SRS,STAND_STRUCTURE_SRS,NF_COND_STATUS_CD,NF_COND_NONSAMPLE_REASN_CD,CANOPY_CVR_SAMPLE_METHOD_CD,LIVE_CANOPY_CVR_PCT,LIVE_MISSING_CANOPY_CVR_PCT,NBR_LIVE_STEMS,OWNSUBCD,INDUSTRIALCD_FIADB,RESERVCD_5,ADMIN_WITHDRAWN_CD,CHAINING_CD,LAND_COVER_CLASS_CD_RET,AFFORESTATION_CD,PREV_AFFORESTATION_CD,DWM_FUELBED_TYPCD,NVCS_PRIMARY_CLASS,NVCS_LEVEL_1_CD,NVCS_LEVEL_2_CD,NVCS_LEVEL_3_CD,NVCS_LEVEL_4_CD,NVCS_LEVEL_5_CD,NVCS_LEVEL_6_CD,NVCS_LEVEL_7_CD,NVCS_LEVEL_8_CD,AGE_BASIS_CD_PNWRS,COND_STATUS_CHNG_CD_RMRS,CRCOVPCT_RMRS,DOMINANT_SPECIES1_PNWRS,DOMINANT_SPECIES2_PNWRS,DOMINANT_SPECIES3_PNWRS,DSTRBCD1_P2A,DSTRBCD2_P2A,DSTRBCD3_P2A,DSTRBYR1_P2A,DSTRBYR2_P2A,DSTRBYR3_P2A,FLDTYPCD_30,FOREST_COMMUNITY_PNWRS,LAND_USECD_RMRS,MAICF,PCTBARE_RMRS,QMD_RMRS,RANGETYPCD_RMRS,SDIMAX_RMRS,SDIPCT_RMRS,SDI_RMRS,STAND_STRUCTURE_ME_NERS,TREES_PRESENT_NCRS,TREES_PRESENT_NERS,TRTCD1_P2A,TRTCD2_P2A,TRTCD3_P2A,TRTOPCD,TRTYR1_P2A,TRTYR2_P2A,TRTYR3_P2A,LAND_COVER_CLASS_CD,SIEQN_REF_CD,SICOND_FVS,SIBASE_FVS,SISP_FVS,SIEQN_REF_CD_FVS,MQUADPROP_UNADJ,SOILPROP_UNADJ,FOREST_COND_STATUS_CHANGE_CD
75112798010538,75112794010538,2006,54,4,99,505,2,1,,0,46,40,,515,515,1,72,2,3,6,61,50,832,0,,SUBP,0.777693,0.75,0.777693,,58,270,12,3,3,0,,0,,0,,0,,0,,0,,,100.244,72,56.2257,54.2396,515,,,,,,,,S24,6,1,2,4.691829,3.581073,50.758444,0.714796,0.079422,2007-09-11 11:15:57,2026-07-06 08:27:07,6,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,515,,,,,,,,,,,,,,,,,,,,,,57,50,832,QUPR01,,,
75112002010538,75112000010538,2006,54,4,99,12,1,1,,0,46,40,,516,511,1,61,1,3,5,83,50,621,0,,SUBP,1.0,1.0,1.0,,41,25,22,3,3,0,,0,,0,,0,,0,,0,,,90.9289,61,45.1094,44.928,516,,,,,,,,S24,6,1,2,5.211755,3.403728,52.654268,0.711009,0.079001,2007-09-11 11:15:19,2026-07-06 08:27:07,6,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,511,,,,,,,,,,,,,,,,,,,,,,80,50,621,LITU09,,,
75113111010538,75113109010538,2006,54,2,101,457,1,1,,0,46,40,,801,801,1,68,1,2,4,80,50,762,0,,SUBP,1.0,1.0,1.0,,29,258,22,2,2,0,,0,,0,,0,,0,,0,,,183.651,68,86.0439,84.7773,801,,,,,,,,S24,6,1,2,9.670485,6.822035,63.554771,0.624328,0.06937,2007-09-11 11:16:09,2026-07-06 08:27:07,6,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,801,,,,,,,,,,,,,,,,,,,,,,84,50,762,PRSE02,,,
75113246010538,75113244010538,2006,54,2,101,1548,1,1,,0,46,40,,513,513,1,30,2,2,4,78,50,901,0,,SUBP,0.620828,0.5,0.620828,,6,94,22,4,4,0,,0,,0,,0,,0,,0,,,21.4511,30,21.1502,21.1493,513,,,,,,,,S24,6,1,1,1.284095,4.83339,60.144695,0.786447,0.087383,2007-09-11 11:16:12,2026-07-06 08:27:07,6,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M013,,,,,,,,,,,,,,,,513,,,,,,,,,,,,,,,,,,,,,,81,50,901,ROPS01,,,
75113248010538,75113244010538,2006,54,2,101,1548,2,1,,0,46,40,,809,809,1,47,2,2,5,67,50,316,0,,SUBP,0.379172,0.5,0.379172,,14,69,22,2,1,0,,0,,0,,0,,0,,0,,,302.5471,47,120.0006,83.0762,809,,,,,,,,S24,6,2,2,16.210016,7.032774,62.45839,1.022003,0.113556,2007-09-11 11:16:12,2026-07-06 08:27:07,6,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M013,,,,,,,,,,,,,,,,809,,,,,,,,,,,,,,,,,,,,,,76,50,316,ACRU02,,,
75113386010538,75113384010538,2006,54,2,101,516,1,1,,0,46,40,,505,515,1,84,1,3,4,76,50,833,0,,SUBP,1.0,1.0,1.0,,47,194,22,2,2,0,,0,,0,,0,,0,,0,,,169.0942,84,86.7146,85.9773,505,,,,,,,,S24,6,1,2,11.05991,5.775867,67.851096,0.727119,0.080791,2007-09-11 11:16:17,2026-07-06 08:27:07,6,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75114155010538,75114153010538,2006,54,2,101,1438,1,1,,0,46,40,,503,503,1,61,2,3,4,87,50,621,0,,SUBP,1.0,1.0,1.0,,13,302,22,2,2,0,,0,,0,,0,,0,,0,,,101.7231,61,65.8723,65.8718,503,,,,,,,,S24,6,1,1,7.002525,3.910902,63.918038,0.699955,0.077773,2007-09-11 11:16:49,2026-07-06 08:27:07,6,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,503,,,,,,,,,,,,,,,,,,,,,,84,50,621,LITU09,,,
75114727010538,75114725010538,2006,54,4,103,1016,1,1,,0,46,40,,503,503,1,96,1,3,5,69,50,802,0,,SUBP,0.484197,0.5,0.484197,,35,285,22,3,3,0,,0,,0,,0,,0,,0,,,71.9441,96,38.3953,38.1718,503,,,,,,,,S24,6,1,2,4.189078,2.809016,46.694515,0.718967,0.079885,2007-09-11 11:17:10,2026-07-06 08:27:07,6,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,503,,,,,,,,,,,,,,,,,,,,,,55,50,802,QUAL02,,,
75114729010538,75114725010538,2006,54,4,103,1016,2,1,,0,31,30,,503,503,1,82,1,3,6,,,,0,,SUBP,0.515803,0.5,0.515803,,40,250,22,3,3,0,,0,,0,,0,,0,,0,,,81.9583,82,52.7885,50.6698,503,,,,,,,,S24,6,,6,5.646081,3.067532,46.694515,0.707774,0.078642,2007-09-11 11:17:10,2026-07-06 08:27:07,6,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75115353010538,75115351010538,2006,54,4,105,2163,1,1,,0,46,40,,503,520,1,45,2,2,5,68,50,837,0,,SUBP,1.0,1.0,1.0,,55,320,22,3,2,0,,0,,0,,0,,0,,0,,,95.1641,45,64.727,51.3125,503,,,,,,,,S24,6,1,2,4.251459,2.94977,43.666655,0.719757,0.079973,2007-09-11 11:17:38,2026-07-06 08:27:07,6,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,,72,50,837,QUVE01,,,
75118053010538,75118051010538,2006,54,3,109,1493,1,1,,0,46,40,,506,506,1,56,1,3,5,85,50,621,0,,SUBP,1.0,1.0,1.0,,65,205,22,3,2,0,,0,,0,,0,,0,,0,,,117.3682,56,64.6812,59.0497,506,,,,,,,,S24,6,1,2,6.220148,3.623552,53.301758,0.70449,0.078277,2007-09-11 11:19:45,2026-07-06 08:27:07,6,3,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,506,,,,,,,,,,,,,,,,,,,,,,83,50,621,LITU09,,,
66736169010538,66736165010538,2005,54,4,43,235,2,1,,0,46,40,,405,503,1,37,2,2,5,85,50,621,0,,SUBP,0.25,0.25,0.25,,28,121,22,4,4,0,,0,,0,,0,,0,,0,,,44.363,37,25.7706,25.3339,405,,,,,,,,S24,6,1,2,1.86379,3.312677,41.415428,1.101983,0.122443,2007-03-07 13:08:09,2026-07-06 08:26:53,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,503,,,,,,,,,,,,,,,,,,,,,,81,50,621,LITU09,,,
66736834010538,66736832010538,2005,54,3,45,933,1,1,,0,46,40,,511,511,1,30,1,3,4,107,50,621,0,,SUBP,1.0,1.0,1.0,,45,70,22,3,3,0,,0,,0,,0,,0,,0,,,135.7979,30,57.9299,57.377,511,,,,,,,,S24,6,1,2,6.687546,3.383597,51.324298,0.704446,0.078272,2007-03-07 13:08:34,2026-07-06 08:26:53,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,511,,,,,,,,,,,,,,,,,,,,,,121,50,621,LITU09,,,
66769923010538,66769920010538,2005,54,3,47,897,1,1,,0,46,40,,506,511,1,50,2,2,5,78,50,621,0,,SUBP,1.0,1.0,1.0,,55,256,22,3,3,0,,0,,0,,0,,0,,0,,,78.5369,50,42.1418,35.9215,506,,,,,,,,S24,6,1,2,3.097277,3.56397,56.069759,0.731742,0.081305,2007-03-07 13:26:36,2026-07-06 08:26:53,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,511,,,,,,,,,,,,,,,,,,,,,,73,50,621,LITU09,,,
66769580010538,66769577010538,2005,54,3,47,838,1,1,,0,46,40,,405,520,1,44,2,2,6,,,,0,,SUBP,0.9562,1.0,0.9562,,32,320,22,3,3,0,,0,,0,,10,2005,0,,0,,,82.6628,44,49.9569,45.9588,405,,,,,,,,S24,6,,6,3.306877,4.426886,46.991481,0.936664,0.104074,2007-03-07 13:26:25,2026-07-06 08:26:53,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66769582010538,66769577010538,2005,54,3,47,838,2,2,,,,,,,,,,,,,,,,,,SUBP,0.0438,0.0,0.0438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2007-03-07 13:26:25,2026-06-24 12:48:39,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66770566010538,66770563010538,2005,54,4,49,1683,1,1,,0,46,40,,503,504,1,64,2,3,5,70,50,802,0,,SUBP,0.75,0.75,0.75,,55,310,22,3,3,0,,0,,0,,10,2002,0,,0,,,85.9023,64,54.8989,54.8924,503,,,,,,,,S24,6,1,2,4.894593,2.945442,43.223354,0.713316,0.079257,2007-03-07 13:26:52,2026-07-06 08:26:53,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,504,,,,,,,,,,,,,,,,,,,,,,69,50,802,QUAL02,,,
66770568010538,66770563010538,2005,54,4,49,1683,2,2,,,,,,,,,,,,,,,,,,SUBP,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2007-03-07 13:26:52,2026-06-24 12:48:37,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66738890010538,66738888010538,2005,54,4,51,1731,1,2,,,,,,,,,,,,,,,,,,SUBP,0.863907,1.0,0.863907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2007-03-07 13:09:35,2026-06-24 12:48:39,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66738892010538,66738888010538,2005,54,4,51,1731,2,1,,0,46,40,,516,516,1,50,2,2,6,62,50,541,0,,SUBP,0.136093,0.0,0.136093,,25,255,22,3,3,0,,0,,0,,0,,0,,0,,,97.018,50,49.1517,48.1044,801,,,,,,,,S24,6,1,1,3.676778,3.388462,43.261783,0.724957,0.080551,2007-03-07 13:09:35,2026-07-06 08:26:53,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,803,,,,,,,,,,,,,,,,,,,,,,60,50,541,FRAM06,,,
66771070010538,66771067010538,2005,54,4,53,249,1,1,,0,46,40,,515,515,1,53,2,3,4,76,50,837,0,,SUBP,1.0,1.0,1.0,,32,343,22,3,3,0,,0,,0,,0,,0,,0,,,104.5381,53,58.9448,55.2809,515,,,,,,,,S24,6,1,2,5.226111,4.122489,41.507992,0.711179,0.07902,2007-03-07 13:27:03,2026-07-06 08:26:53,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,515,,,,,,,,,,,,,,,,,,,,,,80,50,837,QUVE01,,,
66740056010538,66740054010538,2005,54,3,55,737,1,2,,,,,,,,,,,,,,,,,,SUBP,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2007-03-07 13:10:10,2026-06-24 12:48:34,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66740058010538,66740054010538,2005,54,3,55,737,2,1,,0,46,40,,809,520,1,49,1,3,5,86,50,621,0,,SUBP,0.25,0.25,0.25,,40,10,22,4,4,0,,0,,0,,0,,0,,0,,,63.9235,49,31.9995,31.9995,809,,,,,,,,S24,6,1,2,3.70714,2.949929,58.423829,0.674714,0.074968,2007-03-07 13:10:10,2026-07-06 08:26:53,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,,84,50,621,LITU09,,,
66741379010538,66741377010538,2005,54,4,61,279,1,2,,,,,,,,,,,,,,,,,,SUBP,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2007-03-07 13:10:50,2026-06-24 12:48:39,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66741381010538,66741377010538,2005,54,4,61,279,2,1,,0,46,40,,503,516,1,101,1,3,4,80,50,407,0,,SUBP,0.25,0.25,0.25,,27,144,22,3,3,46,9999,51,2005,0,,0,,0,,0,,,62.1079,101,38.2857,38.2857,503,,,,,,,,S24,6,1,2,4.386496,3.215223,42.147288,0.717217,0.079691,2007-03-07 13:10:50,2026-07-06 08:26:53,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,803,,,,,,,,,,,,,,,,,,,,,,69,50,407,CARY01,,,
66773254010538,66773251010538,2005,54,3,63,385,1,1,,0,46,40,,515,515,1,89,1,3,5,81,50,832,0,,SUBP,1.0,1.0,1.0,,31,168,12,4,3,0,,0,,0,,0,,0,,0,,,69.605,89,35.5876,31.1487,515,,,,,,,,S24,6,1,2,4.073193,4.094749,52.361965,0.720048,0.080005,2007-03-07 13:28:04,2026-07-06 08:26:53,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,515,,,,,,,,,,,,,,,,,,,,,,73,50,832,QUER02,,,
66774047010538,66774044010538,2005,54,3,67,1953,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2007-03-07 13:28:20,2026-06-24 12:48:38,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66743758010538,66743756010538,2005,54,2,71,2279,1,2,,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2007-03-07 13:11:48,2026-06-24 12:48:37,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66744054010538,66744052010538,2005,54,2,71,1720,1,2,,,,,,,,,,,,,,,,,,SUBP,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2007-03-07 13:11:53,2026-06-24 12:48:35,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66744056010538,66744052010538,2005,54,2,71,1720,2,1,,0,46,40,,513,513,1,13,3,1,5,71,50,402,0,,SUBP,0.25,0.25,0.25,,51,65,22,1,1,46,9999,0,,0,,0,,0,,0,,,32.8723,13,120.0001,120.0,513,,,,,,,,S24,6,1,2,2.828161,5.832357,57.894207,0.789604,0.087734,2007-03-07 13:11:53,2026-07-06 08:26:53,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M013,,,,,,,,,,,,,,,,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66745435010538,66745431010538,2005,54,2,75,398,1,1,,0,11,10,921,801,801,1,68,2,3,6,68,50,541,0,,SUBP,0.79188,0.642978,0.79188,,44,59,23,2,2,20,9999,0,,0,,0,,0,,0,,,144.9656,68,93.9972,85.9718,801,,,,,,,,S24,6,1,2,8.293364,6.668308,61.145549,0.631942,0.070216,2007-03-07 13:12:24,2026-07-06 08:26:53,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,801,,,,,,,,,,,,,,,,,,,,,,65,50,541,FRAM06,,,
66745437010538,66745431010538,2005,54,2,75,398,2,3,,,,,,,,,,,,,,,,,,SUBP,0.20812,0.357022,0.20812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2007-03-07 13:12:24,2026-06-24 12:48:37,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66760730010538,66760728010538,2005,54,4,87,917,1,1,,0,46,40,,506,511,1,54,1,3,3,99,50,316,0,,SUBP,0.75,0.75,0.75,,67,303,22,3,3,0,,0,,0,,0,,0,,0,,,135.7012,54,50.8981,50.8949,506,,,,,,,,S24,6,1,1,8.248781,2.957769,42.326199,0.694048,0.077116,2007-03-07 13:19:19,2026-07-06 08:26:54,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,511,,,,,,,,,,,,,,,,,,,,,,97,50,316,ACRU02,,,
66760732010538,66760728010538,2005,54,4,87,917,2,1,,0,46,40,,515,503,1,79,1,3,4,82,50,837,0,,SUBP,0.25,0.25,0.25,,65,293,22,1,1,0,,0,,0,,0,,0,,0,,,216.8353,79,120.0003,120.0003,515,,,,,,,,S24,6,2,1,15.977605,2.658071,42.326199,1.0504,0.116711,2007-03-07 13:19:19,2026-07-06 08:26:54,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,503,,,,,,,,,,,,,,,,,,,,,,77,50,837,QUVE01,,,
66760921010538,66760919010538,2005,54,4,87,2711,1,1,,0,46,40,,510,515,1,75,1,3,5,64,50,318,0,,SUBP,0.75,0.75,0.75,,33,207,12,2,2,0,,0,,0,,0,,0,,0,,,137.4841,75,79.9943,74.6192,510,,,,,,,,S24,6,2,1,8.954661,3.050318,42.506299,0.690785,0.076754,2007-03-07 13:19:24,2026-07-06 08:26:54,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,515,,,,,,,,,,,,,,,,,,,,,,64,50,318,ACSA53,,,
66745872010538,66745870010538,2005,54,2,77,400,1,1,,0,46,40,,801,809,1,78,2,2,4,98,50,621,0,,SUBP,1.0,1.0,1.0,,48,28,22,4,4,0,,0,,0,,10,2004,0,,0,,,24.9093,78,29.2655,28.1897,801,,,,,,,,S24,6,1,2,1.468521,4.185903,56.01311,0.724411,0.08049,2007-03-07 13:12:33,2026-07-06 08:26:59,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,809,,,,,,,,,,,,,,,,,,,,,,100,50,621,LITU09,,,
66775192010538,66775189010538,2005,54,2,77,1886,1,1,,0,46,40,,503,519,1,66,1,3,5,65,50,833,0,,SUBP,1.0,1.0,1.0,,0,0,21,2,2,60,9999,0,,0,,0,,0,,0,,,150.412,66,89.4065,80.6597,503,,,,,,,,S24,6,1,2,8.824493,6.974014,58.779186,0.691377,0.07682,2007-03-07 13:28:39,2026-07-06 08:26:59,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66775646010538,66775643010538,2005,54,3,81,572,1,1,,1,21,20,,511,511,1,52,1,3,3,110,50,621,0,,SUBP,1.0,1.0,1.0,,35,66,22,4,3,0,,0,,0,,0,,0,,0,,,124.3966,52,48.0479,33.4733,511,,,,,,,,S24,6,1,2,5.731704,3.678952,48.907287,0.707721,0.078636,2007-03-07 13:28:49,2026-07-06 08:26:59,6,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,511,,,,,,,,,,,,,,,,,,,,,,114,50,621,LITU09,,,
66748660010538,66748658010538,2005,54,2,83,1714,1,1,,0,46,40,,503,520,1,62,1,3,6,,,,0,,SUBP,0.75,0.75,0.75,,19,352,22,3,3,46,9999,0,,0,,0,,0,,0,,,84.783,62,48.3401,38.0798,503,,,,,,,,S24,6,,6,4.770759,7.619175,59.62663,0.714331,0.07937,2007-03-07 13:14:10,2026-07-06 08:26:59,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66748662010538,66748658010538,2005,54,2,83,1714,2,2,,,,,,,,,,,,,,,,,,SUBP,0.25,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2007-03-07 13:14:10,2026-06-24 12:48:37,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66776565010538,66776562010538,2005,54,4,85,2505,1,1,,0,46,40,,405,520,1,82,1,3,6,,,,0,,SUBP,0.5,0.5,0.5,,23,217,22,3,3,0,,0,,0,,0,,0,,0,,,92.7453,82,54.0179,49.0378,405,,,,,,,,S24,6,,6,4.569281,3.522072,43.781135,0.858284,0.095365,2007-03-07 13:29:14,2026-07-06 08:26:59,6,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66776567010538,66776562010538,2005,54,4,85,2505,2,2,,,,,,,,,,,,,,,,,,SUBP,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2007-03-07 13:29:14,2026-06-24 12:48:37,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
